playerName,playerId,contestantId,team_name,321,label,match_id,date
M. Danielson,23p0dby12ymf55wwi0xz2fnx1,czkf5t3ai00ghwbga03i5aqxw,Djurgården,0.5063403248786926,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
J. Svedberg,9j6wrg04o32zuepsj675m104p,6i936isoyj6d0uuxdj537uc97,Halmstad,0.057768963277339935,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
Amir Al Ammari,1oxiwrp4v3e7j5v5vz9fe31lh,6i936isoyj6d0uuxdj537uc97,Halmstad,0.06570088118314743,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
H. Finndell,6051gs5j7d6zss35h2twoqnd,czkf5t3ai00ghwbga03i5aqxw,Djurgården,0.045696645975112915,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
M. Eriksson,6736te1pno19jo5i82obbns2d,czkf5t3ai00ghwbga03i5aqxw,Djurgården,0.024659540504217148,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
O. Berg,b9tsqyrv0xp0tt5nzwrmy9gb9,czkf5t3ai00ghwbga03i5aqxw,Djurgården,0.08521349728107452,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
E. Ahlstrand,1xsy3m0bzicto5ogxsd026bmy,6i936isoyj6d0uuxdj537uc97,Halmstad,0.04832236468791962,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
G. Wallentin,9uumw2ntt4397bee2p3m2qdt6,6i936isoyj6d0uuxdj537uc97,Halmstad,0.02765936590731144,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
J. Asoro,f3gxyvlnuwl9wglyroa6q2mll,czkf5t3ai00ghwbga03i5aqxw,Djurgården,0.01920442283153534,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
G. Wikheim,4oxlpwcwpa44hstpm70iep0id,czkf5t3ai00ghwbga03i5aqxw,Djurgården,0.019273657351732254,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
R. Schüller,7pel84swlqfux6obt6lznze1h,czkf5t3ai00ghwbga03i5aqxw,Djurgården,0.02121640183031559,Halmstad vs Djurgården,3dfvbjgj5kzu056z3tbmz6n84,2023-04-16
