playerName,playerId,contestantId,team_name,label,match_id,date,9,321,322
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Genk vs Anderlecht,98hq6tahoinlx6ymr51prep78,2024-04-20,NaN,0.0235542934387922,0.6422
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Kortrijk vs Anderlecht,3vavbl7px5kdqm64sl30evndg,2023-09-17,NaNNaN,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Mechelen vs Anderlecht,4smdra3fp81g9elpgc3vhbac4,2024-02-01,NaNNaN,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,RWDM vs Anderlecht,553u6c0jav94p90e5fg14i2ok,2024-03-09,NaN,0.0786836445331573,0.1177
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Sint-Truiden vs Anderlecht,3mr06jxxqgbnlbovk8aa3p2xg,2023-08-13,0,0.0332861989736557,0.037
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Sporting Charleroi vs Anderlecht,4xnl5nki9abud76kctpgu6syc,2024-02-11,0,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Standard Liège vs Anderlecht,42bkd2zp1gosaz6dafz76euxg,2023-10-22,0,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Union Saint-Gilloise vs Anderlecht,3gxv9ckspacwylwllana0u3o4,2023-07-28,NaNNaN,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Union Saint-Gilloise vs Anderlecht,9co6h7fuvo5ju7dwakat5lo2c,2024-05-05,0,0.0,0.0
A. Dreyer,3q2ibq6hhxyht8046ib49ye39,6vyr13j6kbwdtxjwm1m4m8nu2,Anderlecht,Westerlo vs Anderlecht,4efxti5h7wlc0qppimvaus6j8,2023-12-01,0,0.0,0.0
A. Dønnum,93hp5gm29ke90ugdimd9xf949,5z1b7fuvpqe6vnigvopomvecu,Standard Liège,Kortrijk vs Standard Liège,3qmdknsrmmt0pvwprsakfb3mc,2023-08-26,0,0.0,0.0
