player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name
M. Bednár,82lo0di4kinipycvz4zhl7ld5,1qm038k9aqtouv4i738utxwdo,1,1,Substitute,NaN,Midfielder,6,NaN,3,NaN,2,NaN,NaN,4,9,2,15,5,1,3,7,2,3,NaN,1,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,3,SVK,1_liga
P. Lukáč,dgim6o077wlggrxfw9t8tydat,1qm038k9aqtouv4i738utxwdo,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,NaN,SVK,1_liga
O. Podhorín,b0mehh1xcp7wkpb0u9oefyr4l,8z6b1xgghbcalbv9dg1jcmb5k,12,6,Defender,Left/Centre,NaN,31,2,8,1,21,1,1,13,42,27,90,17,3,3,18,2,7,2,4,2,2,1,NaN,1,NaN,5,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,14,SVK,1_liga
A. Musák,3y1hr2kxzhzcmv1dllixjbo5w,1qm038k9aqtouv4i738utxwdo,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,NaN,SVK,1_liga
E. Pačinda,bw7g40ihk5of1c2ax4v0s4p91,1qm038k9aqtouv4i738utxwdo,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,NaN,SVK,1_liga
Samuel Ramos,3s6h7ah3aw6x091rky1zu3tka,1qm038k9aqtouv4i738utxwdo,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,NaN,SVK,1_liga
I. Žofčák,cflltphsio8xaxhuhn70wx4gl,1qm038k9aqtouv4i738utxwdo,NaN,NaN,Substitute,NaN,Midfielder,7,NaN,2,2,3,1,NaN,5,10,5,45,6,7,3,8,1,2,NaN,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,11,SVK,1_liga
A. Žulevič,3l9tawvteu62tvyy8ontwyln8,1qm038k9aqtouv4i738utxwdo,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,NaN,SVK,1_liga
M. Junas,1xq8r9g0n0zp1augg3wrihlg5,8z6b1xgghbcalbv9dg1jcmb5k,1,1,Goalkeeper,Centre,NaN,10,NaN,NaN,NaN,18,1,NaN,3,11,18,90,17,3,10,9,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,6,SVK,1_liga
M. Černek,as9w12k4pcyxfkpuvtld9skph,8z6b1xgghbcalbv9dg1jcmb5k,8,3,Defender,Left,NaN,19,1,5,5,9,7,1,10,35,15,90,21,8,8,23,6,12,1,2,1,1,2,3,2,1,5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,1,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,24,SVK,1_liga
A. Kopas,elzmfhikf7pi2pofuu2zd933d,8z6b1xgghbcalbv9dg1jcmb5k,6,4,Defender,Centre/Right,NaN,29,NaN,2,8,15,3,NaN,17,46,25,90,28,6,3,30,6,11,1,1,2,NaN,1,2,1,NaN,3,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,24,SVK,1_liga
A. Krčík,43ssius9znhjpkfvc93go6wa1,8z6b1xgghbcalbv9dg1jcmb5k,4,NaN,Defender,Right,NaN,11,1,NaN,NaN,3,1,NaN,8,15,4,45,4,3,1,12,5,7,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,9,SVK,1_liga
M. Mášík,417pgu52k0kpuqk56tp11wzu2,8z6b1xgghbcalbv9dg1jcmb5k,4,1,Defensive Midfielder,Left/Centre,NaN,15,1,7,NaN,8,NaN,1,8,23,10,60,11,3,2,14,2,5,NaN,4,NaN,2,1,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,8,SVK,1_liga
M. Nagy,1c2chlc4b6b98wmjqmfwul711,8z6b1xgghbcalbv9dg1jcmb5k,3,1,Defensive Midfielder,Centre/Right,NaN,28,NaN,5,2,15,NaN,NaN,14,41,20,90,16,7,3,22,10,17,NaN,1,NaN,2,NaN,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,1,3,3,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,15,SVK,1_liga
R. Matějov,j71l4z2mfwicz99tib9b71zp,8z6b1xgghbcalbv9dg1jcmb5k,2,1,Attacking Midfielder,Left,NaN,11,NaN,1,3,5,2,NaN,7,18,8,45,8,5,5,12,3,7,NaN,NaN,NaN,2,1,2,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,13,SVK,1_liga
T. Jibril,byr9qyjrfu4d2apghzmtgje5m,8z6b1xgghbcalbv9dg1jcmb5k,6,4,Attacking Midfielder,Centre,NaN,7,5,7,1,6,NaN,3,3,10,6,61,2,1,NaN,6,1,3,NaN,2,NaN,NaN,1,NaN,1,1,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,8,SVK,1_liga
A. Morong,alnhvswa0mkn6ls9x2fomlexh,8z6b1xgghbcalbv9dg1jcmb5k,5,NaN,Attacking Midfielder,Right,NaN,16,4,12,7,9,3,4,9,22,9,90,9,2,6,18,5,7,NaN,3,NaN,2,3,4,3,1,2,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,15,SVK,1_liga
L. Leginus,4i7dd05oy00jxibiziqxkc9d6,8z6b1xgghbcalbv9dg1jcmb5k,3,2,Striker,Centre,NaN,6,1,2,1,2,NaN,1,4,9,2,79,2,2,3,7,2,5,NaN,NaN,NaN,3,3,NaN,3,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,6,SVK,1_liga
S. Emmanuel,2ngonbhh12w5z33vqpn8t10k4,8z6b1xgghbcalbv9dg1jcmb5k,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,NaN,SVK,1_liga
M. Fábry,eh68vlclvqqtjt3it7sk0y8rt,8z6b1xgghbcalbv9dg1jcmb5k,2,2,Substitute,NaN,Attacker,1,NaN,3,NaN,NaN,NaN,NaN,1,3,NaN,29,2,2,NaN,3,1,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,2,SVK,1_liga
A. Gaži,218jan56ksky7oqrakbci8962,8z6b1xgghbcalbv9dg1jcmb5k,1,1,Substitute,NaN,Midfielder,6,NaN,1,1,1,NaN,NaN,5,7,1,11,1,1,NaN,8,4,5,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,3,SVK,1_liga
M. Hollý,53wk65c7o2wgykzq7q2e4n4h6,8z6b1xgghbcalbv9dg1jcmb5k,1,NaN,Substitute,NaN,Midfielder,6,NaN,1,2,4,2,NaN,3,7,4,30,4,NaN,2,4,NaN,1,NaN,NaN,NaN,NaN,2,1,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,1,SVK,1_liga
L. Hroššo,ch6on1y60ysoeet0u3tgowafp,8z6b1xgghbcalbv9dg1jcmb5k,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,NaN,SVK,1_liga
M. Hrádecký,eic5aqr8l99rhm9udams7dlg5,8z6b1xgghbcalbv9dg1jcmb5k,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,NaN,SVK,1_liga
M. Ranko,9n6cczdnnmgfvhgxk6wqfob11,8z6b1xgghbcalbv9dg1jcmb5k,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,NaN,SVK,1_liga
Y. Yao,cajlkem80tfpzbn2sny7ek8kq,8z6b1xgghbcalbv9dg1jcmb5k,5,3,Substitute,NaN,Midfielder,8,NaN,6,2,2,NaN,NaN,6,14,2,45,5,2,1,14,4,8,NaN,5,NaN,1,2,2,2,NaN,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,10,SVK,1_liga
Davi Alves,33bi7y8jn984bxktox4xmmw44,8z6b1xgghbcalbv9dg1jcmb5k,9,1,Substitute,NaN,Midfielder,8,2,4,11,1,3,NaN,12,14,1,45,11,6,5,24,8,13,1,NaN,1,1,NaN,3,NaN,NaN,5,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Zemplín Michalovce vs Skalica,dwg1scwb43eniqp9wnfrfslck,2024-10-27,18,SVK,1_liga
M. Slavíček,95jf68g1ogtz7q1cnlam4bn6c,d9r4z4nqawrz7mfu3t4o05rd2,NaN,NaN,Goalkeeper,Centre,NaN,24,NaN,1,NaN,28,3,NaN,4,31,32,90,28,4,14,12,3,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,12,SVK,1_liga
J. Holúbek,3zr1bups9z7w6lzi2ysj9nm51,d9r4z4nqawrz7mfu3t4o05rd2,3,1,Defender,Left,NaN,26,NaN,6,12,11,NaN,NaN,18,32,13,90,16,5,2,30,8,12,2,3,5,2,1,1,1,NaN,2,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,18,SVK,1_liga
L. Stojsavljević,4tbq0np7t53osg0fwv6zsd84q,d9r4z4nqawrz7mfu3t4o05rd2,2,NaN,Defender,Left/Centre,NaN,34,1,5,NaN,30,2,NaN,6,40,32,90,17,6,3,10,3,6,NaN,3,1,1,NaN,NaN,NaN,NaN,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,1,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,8,SVK,1_liga
T. Bondarenko,ef3rhuo7yei01o8o2pdpyenkl,d9r4z4nqawrz7mfu3t4o05rd2,5,3,Defender,Centre/Right,NaN,37,NaN,8,1,24,NaN,NaN,14,47,29,90,18,8,2,19,6,10,1,7,1,2,1,NaN,1,NaN,3,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,10,SVK,1_liga
L. Skovajsa,18443jomfufijc5n6b35ejlcl,d9r4z4nqawrz7mfu3t4o05rd2,NaN,NaN,Defender,Right,NaN,2,NaN,NaN,NaN,1,NaN,NaN,1,2,1,9,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,NaN,SVK,1_liga
S. Ben Sallam,dwip9wvmdfgmnaei32f1y05m2,d9r4z4nqawrz7mfu3t4o05rd2,9,NaN,Defensive Midfielder,Centre,NaN,24,1,5,NaN,15,NaN,1,9,29,17,90,8,1,2,12,3,3,1,1,1,2,2,NaN,2,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,9,SVK,1_liga
E. Uchegbu,29ani26a4nmug5mesyj8wp1xw,d9r4z4nqawrz7mfu3t4o05rd2,9,NaN,Midfielder,Left,NaN,7,10,11,6,3,3,8,5,10,4,74,5,NaN,5,10,4,5,1,1,1,1,NaN,4,NaN,6,6,3,,1,1,NaN,,NaN,NaN,NaN,NaN,4141,1,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,16,SVK,1_liga
D. Bariš,1lzqnhtefu81ttvcpe6a4e6l1,d9r4z4nqawrz7mfu3t4o05rd2,3,NaN,Midfielder,Left/Centre,NaN,18,2,3,3,5,1,2,15,26,6,84,10,4,2,24,12,14,1,1,1,NaN,NaN,2,NaN,1,1,NaN,,1,NaN,NaN,,NaN,NaN,1,1,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,12,SVK,1_liga
T. Hájovský,b3b4ebv8jfukcu74rfyref5zo,d9r4z4nqawrz7mfu3t4o05rd2,3,1,Midfielder,Centre/Right,NaN,13,NaN,3,2,3,NaN,NaN,11,19,4,90,10,2,2,17,4,7,1,2,1,2,NaN,2,NaN,1,2,1,,NaN,1,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,10,SVK,1_liga
J. Sunday,ao72d1mt8ddpksplwi6t2fjf8,d9r4z4nqawrz7mfu3t4o05rd2,9,2,Midfielder,Right,NaN,16,6,9,3,5,1,2,11,19,6,84,6,3,5,18,10,11,3,2,3,4,NaN,5,NaN,2,6,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,15,SVK,1_liga
C. Emeka,1dluk435oh06er5avj9ilstpm,d9r4z4nqawrz7mfu3t4o05rd2,4,2,Striker,Centre,NaN,10,1,5,NaN,2,2,1,8,16,5,90,6,NaN,4,11,4,5,1,3,1,2,NaN,NaN,NaN,4,9,4,,NaN,NaN,NaN,,NaN,NaN,2,2,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,8,SVK,1_liga
S. Bagín,5w3jmzuq05jmljucwdsdkb1uc,d9r4z4nqawrz7mfu3t4o05rd2,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,NaN,SVK,1_liga
B. Donkor,430cujc2dwptr8ue1z3qarxuc,d9r4z4nqawrz7mfu3t4o05rd2,1,NaN,Substitute,NaN,Attacker,NaN,1,3,NaN,NaN,1,NaN,NaN,1,NaN,6,NaN,NaN,1,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,3,SVK,1_liga
A. Fiala,uzxusvr3cozrr5u278qtlyc4,d9r4z4nqawrz7mfu3t4o05rd2,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,NaN,SVK,1_liga
A. Katić,17zcph3xmk6rhrzepsl2bmk4q,d9r4z4nqawrz7mfu3t4o05rd2,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,NaN,SVK,1_liga
S. Suleiman,617unia8rrl6umoe9ti7o3yms,d9r4z4nqawrz7mfu3t4o05rd2,2,1,Substitute,NaN,Attacker,1,NaN,1,1,NaN,NaN,NaN,1,1,NaN,16,NaN,NaN,NaN,3,1,1,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,4,SVK,1_liga
M. Yakubu,wf62zrtr6lyqfj8c0pry96ac,d9r4z4nqawrz7mfu3t4o05rd2,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,NaN,SVK,1_liga
L. Zorić,m19qp49tn84pb39f8kouze95,d9r4z4nqawrz7mfu3t4o05rd2,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,NaN,SVK,1_liga
A. Đerlek,30pn568okqowno5oyiy5ldka1,d9r4z4nqawrz7mfu3t4o05rd2,NaN,NaN,Substitute,NaN,Midfielder,1,NaN,NaN,NaN,1,NaN,NaN,1,1,1,6,NaN,1,NaN,1,1,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,1,SVK,1_liga
S. Šefčík,9nr7jmaqe7rroput1dx013v1l,d9r4z4nqawrz7mfu3t4o05rd2,5,1,Substitute,NaN,Midfielder,17,2,5,5,11,1,2,11,20,13,81,6,3,2,14,7,7,2,NaN,3,NaN,2,4,2,NaN,NaN,NaN,,1,3,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,7,SVK,1_liga
Ž. Frelih,k5zoj6nv60whksh42eztymsp,e2eyddqxo12gs0dhbsb7l5pua,1,NaN,Goalkeeper,Centre,NaN,12,NaN,NaN,NaN,19,1,NaN,2,13,19,90,17,3,4,10,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,8,SVK,1_liga
M. Mikovič,2jvbo8qpcd0ror8hvqdtkafh1,e2eyddqxo12gs0dhbsb7l5pua,10,2,Defender,Left,NaN,26,6,10,8,4,2,3,24,43,7,90,25,9,4,40,15,21,NaN,2,2,2,1,3,1,1,3,1,,NaN,1,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,27,SVK,1_liga
M. Ujlaky,bpa4041uf6rhu659hwa08o1lg,e2eyddqxo12gs0dhbsb7l5pua,4,2,Defender,Left/Centre,NaN,33,NaN,2,1,22,2,NaN,12,42,26,90,11,4,3,17,3,6,NaN,NaN,NaN,1,1,NaN,1,NaN,2,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,9,SVK,1_liga
E. Sabo,d9hdipnzq4k4cgojv6akpcyxh,e2eyddqxo12gs0dhbsb7l5pua,2,1,Defender,Centre/Right,NaN,35,1,6,NaN,21,3,NaN,16,41,24,90,14,6,3,19,7,8,1,4,1,NaN,NaN,NaN,NaN,NaN,4,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,7,SVK,1_liga
L. Holík,cm7ceie86tfwjhbqk76pvic4p,e2eyddqxo12gs0dhbsb7l5pua,9,1,Defender,Right,NaN,15,2,2,7,8,2,NaN,9,22,9,90,9,2,3,20,6,10,2,NaN,3,1,2,6,2,NaN,4,1,,NaN,1,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,14,SVK,1_liga
A. Zeljković,brwqlanf39ex63ux6brkacoru,e2eyddqxo12gs0dhbsb7l5pua,4,1,Defensive Midfielder,Left/Centre,NaN,44,NaN,4,NaN,17,2,NaN,27,55,21,90,22,8,4,34,15,17,1,1,1,2,NaN,NaN,NaN,1,5,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,12,SVK,1_liga
R. Procházka,37kdms01y82ssm7arh4i56ml1,e2eyddqxo12gs0dhbsb7l5pua,4,3,Defensive Midfielder,Centre/Right,NaN,24,2,5,16,5,NaN,2,27,32,6,90,17,14,2,42,16,27,2,1,5,2,NaN,5,NaN,NaN,1,NaN,,NaN,3,1,,NaN,NaN,NaN,NaN,4231,NaN,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,16,SVK,1_liga
E. Daniel,a0eof0c5ifjrxf1nbyfropdjp,e2eyddqxo12gs0dhbsb7l5pua,4,NaN,Attacking Midfielder,Left,NaN,16,5,2,7,3,NaN,2,15,20,3,89,3,2,2,22,12,15,1,NaN,1,1,NaN,5,NaN,2,3,1,,1,2,NaN,,NaN,NaN,NaN,NaN,4231,1,Trenčín vs Spartak Trnava,dx8q331qscntj8ix7vcvnnt3o,2024-10-27,12,SVK,1_liga
